
📺｜4K频道,#genre#
裸奔的蜗牛╮ 康熙·民间私访,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.xs
傻妞 【邻li一家亲】满院白眼狼,http://txtest-xp2p.p2p.huya.com/src/1394575549-1394575549-5989656374756245504-2789274554-10057-A-0-1-imgplus.xs
科幻梦工场 科幻电影《沙丘魔蚁》,http://txtest-xp2p.p2p.huya.com/src/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1-imgplus.xs
我爱黑科技 我是谢飞机 别扒拉我,http://txtest-xp2p.p2p.huya.com/src/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.xs
摄氏零度 易中天品三国	,http://txtest-xp2p.p2p.huya.com/src/1524434067-1524434067-6547394462673272832-3048991590-10057-A-0-1.xs
莫小辰 一代经典星爷，难以超越,http://txtest-xp2p.p2p.huya.com/src/1449698986-1449698986-6226409733914361856-2847687634-10057-A-0-1.xs
yao不能停 在外三藏獒，在家三二哈,http://txtest-xp2p.p2p.huya.com/src/1524418106-1524418106-6547325910700261376-3048959668-10057-A-0-1.xs
柯冉冉 龙men·老奸巨猾年掌柜,http://txtest-xp2p.p2p.huya.com/src/1449698121-1449698121-6226406018767650816-2847687516-10057-A-0-1.xs
萌新司机 大秦，终章！,http://txtest-xp2p.p2p.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.xs
实力拔萝卜 搞笑恐怖类 弹幕护体,http://txtest-xp2p.p2p.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.xs
Wang-我的女人 康熙大帝的传奇一生,http://txtest-xp2p.p2p.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.xs
我们都爱笑 网球王子·动画费德勒看了想打人	,http://txtest-xp2p.p2p.huya.com/src/1423782044-1423782044-6115097315612033024-2847687544-10057-A-0-1.xs
四次元先生 相识、相知、相爱、相守的父母爱情,http://txtest-xp2p.p2p.huya.com/src/1524439831-1524439831-6547419218864766976-3049003118-10057-A-0-1-imgplus.xs
心疼得抱住胖胖的自己 神tan狄仁杰·破案还得是他,http://txtest-xp2p.p2p.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1-imgplus.xs
电影最TOP 电影最TOP 151: 被歌唱事业耽误的帝——张学友,http://txtest-xp2p.p2p.huya.com/src/94525224-2672048638-11476361513531342848-3153216706-10057-A-0-1.xs
老王夸我帅 神貂侠侣·小笼包版姑姑上线,http://txtest-xp2p.p2p.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.xs
力哥視 恐怖电影找力哥,http://txtest-xp2p.p2p.huya.com/src/1199557791348-1199557791348-5419886936686854144-2399115706152-10057-A-0-1.xs
老司机 成龍历险记·动画社会我阿福乌鸦坐飞机	,http://txtest-xp2p.p2p.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
會唱歌的小野貓 胡八一胖子沙漠古城找鬼洞,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
止戈电影 豆瓣8.2，一部黑暗到骨子里的悬疑片，不是所有真相都能被接受,http://txtest-xp2p.p2p.huya.com/src/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.xs
非凡武林 碧血剑8：袁承志闯荡江湖大战青竹帮，混元功显威，经典之战！,http://txtest-xp2p.p2p.huya.com/src/1279520922847-1279520922847-16817528283867381760-2559041969150-10057-A-0-1.xs
母胎solo二百年 韦小宝泡妞秘籍·山鸡哥,http://txtest-xp2p.p2p.huya.com/src/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.xs
大懒猫 精彩古装轮播,http://txtest-xp2p.p2p.huya.com/src/1524434091-1524434091-6547394565752487936-3048991638-10057-A-0-1.xs
昵称违规-QQFbPxwM1A 狄仁杰：元芳 你怎么看？	,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs
南西视频 动画路飞带领大家向顶上前进,http://txtest-xp2p.p2p.huya.com/src/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.xs
杀马特死神 看小品·春晚经典非看不可,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
凌莲 你怎么看待六子哥,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs
铁血真汉子 国产悬疑精选·智商在线,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.xs
No1常在心 搞笑的一家人,http://txtest-xp2p.p2p.huya.com/src/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.xs
种瓜得弟弟 夏雪夏雨夏冰雹,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.xs
加班狗 yi馆笑传 oh长地久,http://txtest-xp2p.p2p.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.xs
大侠 快来追！yang光的快乐生活,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-3049003162-10057-A-0-1.xs
二次元控 丐帮帮主乔峰驾到·樊少皇老戏骨,http://txtest-xp2p.p2p.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.xs
童可可 你还记得大明湖畔的夏雨荷吗？,http://txtest-xp2p.p2p.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.xs
成长学院 中国通史-上下五千年,http://txtest-xp2p.p2p.huya.com/src/1099531752680-1099531752680-86435804515139584-2199063628816-10057-A-0-1.xs
北岛南城 产科共同见证生与si,http://txtest-xp2p.p2p.huya.com/src/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1.xs
缔爵丶小阿杜 《龙珠超动画》一口气看完龙珠超4,http://txtest-xp2p.p2p.huya.com/src/2293333915-2293333915-9849794163732643840-4586791286-10057-A-0-1.xs
Fight、Girl 【科幻系列】硬核浪漫,http://txtest-xp2p.p2p.huya.com/src/1423782061-1423782061-6115097388626477056-2847687578-10057-A-0-1.xs
西红柿 【欢le颂】22楼姐妹花,http://txtest-xp2p.p2p.huya.com/src/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1.xs
呆萌小岳岳 一代枭雄为报父仇励精图治,http://txtest-xp2p.p2p.huya.com/src/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1.xs
小妖孽 在哪儿跌倒的还得在哪儿爬起来,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
茱麗葉 葛二蛋成长之路,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
HelloKitty 【猫和老鼠动画】汤姆和杰瑞的故事,http://txtest-xp2p.p2p.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
阿良说剧 绝命毒师5-16，老白铲除了所有威胁，最终带着遗憾自首,http://txtest-xp2p.p2p.huya.com/src/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1.xs
DD-解说 新七龙珠动画，武林大会,http://txtest-xp2p.p2p.huya.com/src/1199588542242-1199588542242-5551961020739616768-2399177207940-10057-A-0-1.xs
全优少年 【经典】桃园结义三兄弟	,http://txtest-xp2p.p2p.huya.com/src/1524439845-1524439845-6547419278994309120-3049003146-10057-A-0-1.xs
荒野达人 芈月和她的三个爱人,http://txtest-xp2p.p2p.huya.com/src/1423787884-1423787884-6115122398221041664-2847699224-10057-A-0-1.xs
大鱼爱路飞 动画7四战快看系列【21-24】,http://txtest-xp2p.p2p.huya.com/src/1199590495159-1199590495159-5560348735386419200-2399181113774-10057-A-0-1.xs
扫地僧 中国百年老字号百草厅,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
亿凡-邯郸电影院 【僵尸】【恐怖】女鬼喜剧电影,http://txtest-xp2p.p2p.huya.com/src/1199581074551-1199581074551-5519887532117983232-2399162272558-10057-A-0-1.xs
糊了的胡萝卜动画 【速看-足球小将16期】南葛遭遇强敌-小翼尝试曲线射门,http://txtest-xp2p.p2p.huya.com/src/2391983955-2391983955-10273492859281735680-4784091366-10057-A-0-1.xs
喝一碗杏仁茶 动画奥特曼中那些你不知道的秘密！,http://txtest-xp2p.p2p.huya.com/src/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.xs
良少聊漫威 《蜘蛛侠英雄远征》，神秘客的阴险狡诈，让蜘蛛侠陷入众矢之地,http://txtest-xp2p.p2p.huya.com/src/1199582668017-1199582668017-5526731416475271168-2399165459490-10057-A-0-1.xs
蓶1淳爷 【黑帮大片】山鸡哥重现江湖	,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
楚门聊电影 一道闪电劈中火箭，导致火箭意外发射《美剧》天蝎,http://txtest-xp2p.p2p.huya.com/src/2322561713-2322561713-9975326600276738048-4645246882-10057-A-0-1.xs
学妹爱学长 【警匪】不会当卧底的警察不是好卧底,http://txtest-xp2p.p2p.huya.com/src/1423782050-1423782050-6115097341381836800-2847687556-10057-A-0-1-imgplus.xs
Adam短发 海贼王我抢了尾田的笔：动画从奥哈拉屠魔令到空白的一百年,http://txtest-xp2p.p2p.huya.com/src/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1.xs
樹袋熊小九九 【五福星】每天都要快乐哦,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
小牡蛎 这些都是高智商的罪犯,http://txtest-xp2p.p2p.huya.com/src/1423787865-1423787865-6115122316616663040-2847699186-10057-A-0-1-imgplus.xs
DD-VVqin 大笑江湖：别太放肆没什么用,http://txtest-xp2p.p2p.huya.com/src/1199584094118-1199584094118-5532856473631064064-2399168311692-10057-A-0-1.xs

咪咕|频道,#genre#
刘亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8?zmid
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8?zmid
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8?zmid
郭富城影院,http://117.148.179.177/PLTV/88888888/224/3221231688/index.m3u8?zmid
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8?zmid
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8?zmid
周星驰影院,http://117.148.179.157/PLTV/88888888/224/3221231562/index.m3u8?zmid
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8?zmid
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8?zmid
TVB剧场,http://117.148.179.154/PLTV/88888888/224/3221231733/index.m3u8?zmid
金庸频道,http://117.148.179.139/PLTV/88888888/224/3221231477/index.m3u8?zmid
每日科幻电影,http://117.148.179.154/PLTV/88888888/224/3221231568/index.m3u8?zmid
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8?zmid
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8?zmid
新片放映厅,http://117.148.179.167/PLTV/88888888/224/3221231640/index.m3u8?zmid
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8?zmid
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8?zmid
午夜失眠剧场,http://117.148.179.154/PLTV/88888888/224/3221231516/index.m3u8?zmid
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8?zmid
高能烧脑时刻,http://117.148.179.167/PLTV/88888888/224/3221231504/index.m3u8?zmid
杨幂作品集,http://117.148.179.154/PLTV/88888888/224/3221231556/index.m3u8?zmid
爱情公寓,http://117.148.179.165/PLTV/88888888/224/3221231583/index.m3u8?zmid
4K剧场,http://117.148.179.167/PLTV/88888888/224/3221231624/index.m3u8?zmid
军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8?zmid
少林剧场,http://117.148.179.165/PLTV/88888888/224/3221231628/index.m3u8?zmid
红色谍战剧场,http://117.148.179.164/PLTV/88888888/224/3221231627/index.m3u8?zmid
神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8?zmid
黄金剧场,http://117.148.179.167/PLTV/88888888/224/3221231637/index.m3u8?zmid
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8?zmid
经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8?zmid
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8?zmid
武侠剧场,http://117.148.179.165/PLTV/88888888/224/3221231763/index.m3u8?zmid
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8?zmid
4K剧场,http://117.148.179.154/PLTV/88888888/224/3221231624/index.m3u8?zmid
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112/zmid
成龙电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890/zmid
张国荣电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526/zmid
古天乐电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610/zmid
刘德华电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648/zmid
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984/zmid
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386/zmid
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313/zmid
经典影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751/zmid
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952/zmid
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191/zmid
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859/zmid
盗墓方法论,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181/zmid
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721/zmid
咪咪云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337/zmid
恶作剧 牛人,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528230/zmid
咪咪暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692/zmid
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140/zmid
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517/zmid
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423/zmid
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678/zmid
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613/zmid
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558/zmid
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493/zmid
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662/zmid

哔哩|专区,#genre#
童年终极大东系列+【独家画质】终极三国,http://106.53.212.251/daili/bili.php?id=22587179
一大头的包+【蜡笔小新】国语高清，24小时直播哦！,http://106.53.212.251/daili/bili.php?id=10375360
勤俭败家+郭德纲单口相声24小时直播,http://106.53.212.251/daili/bili.php?id=22375571
龙门镖局_Cloud猪+【龙门镖局】1.5版+武林...,http://106.53.212.251/daili/bili.php?id=81789
kaixin爱笑爱生活+蜡笔小新,http://106.53.212.251/daili/bili.php?id=1895574
笨笨的小聋瞎+【蜡笔小新】+24小时无限大放送,http://106.53.212.251/daili/bili.php?id=21333965
panda_4e+狄仁杰++轮播,http://106.53.212.251/daili/bili.php?id=493067
武林外传好看呀+24h铁齿铜牙纪晓岚1_4部,http://106.53.212.251/daili/bili.php?id=23900931
画画的肆姑娘+樱桃小丸子,http://106.53.212.251/daili/bili.php?id=11392177
电小客+《雍正王朝》轮播24小时！,http://106.53.212.251/daili/bili.php?id=23799175
吃芒果的A君+直播第10天ヾ(•ω•`)o,http://106.53.212.251/daili/bili.php?id=21712876
奶盖酱er+【4K60帧】特摄放映室,http://106.53.212.251/daili/bili.php?id=7076493
猛然间爱上+王子变青蛙/忘记你记得爱情,http://106.53.212.251/daili/bili.php?id=3712061
野口丸子y+樱桃小丸子台配国语24小时轮播,http://106.53.212.251/daili/bili.php?id=23242774
黄泉之水+白头神探,http://106.53.212.251/daili/bili.php?id=12363
膨胀的汤姆+【海绵宝宝】24H在线连播，一起看更精...,http://106.53.212.251/daili/bili.php?id=6264785
萌萌大汉+有声小说,http://106.53.212.251/daili/bili.php?id=10119169
接各种直播录制+下饭时刻——蜡笔小新爆笑来袭,http://106.53.212.251/daili/bili.php?id=25058663
粉粉小红花+间歇性直播微笑pasta,http://106.53.212.251/daili/bili.php?id=25138676
UP主硬照鬼才+智慧人生,http://106.53.212.251/daili/bili.php?id=21676478
朱墨一行+【朱墨】一个可以实现愿望的直播间,http://106.53.212.251/daili/bili.php?id=6532215
小杜喜欢甜+新人上路求舰长守护！,http://106.53.212.251/daili/bili.php?id=25023875
好玩的单机游戏推荐+CSGO,http://106.53.212.251/daili/bili.php?id=21842682
划痕的CD+沙雕的日常+不开心的都进来,http://106.53.212.251/daili/bili.php?id=25029700
bili_78850929438+线上音响体验,http://106.53.212.251/daili/bili.php?id=25170083
Yansi的移加笔记+Yansi的移加笔记|移民方...,http://106.53.212.251/daili/bili.php?id=6818231
苏老大梦到老陶隔壁的小王+【第92天】想吃宋嫂鱼羹...,http://106.53.212.251/daili/bili.php?id=11859911
书雨吖+初来报道，关注一下吧~,http://106.53.212.251/daili/bili.php?id=23980934
起风了丶丶+嗨害嗨！,http://106.53.212.251/daili/bili.php?id=25058941
书虫也吃米+初来报道，关注一下吧~,http://106.53.212.251/daili/bili.php?id=25167050
好好学习吧2022+可移动式监控直播系统演示,http://106.53.212.251/daili/bili.php?id=25152995
纸绫+【B限】CS:GO+ᗯᗪᑎᗰᗪ,http://106.53.212.251/daili/bili.php?id=22263433
bili_11756885649+萌新驾到，多多指...,http://106.53.212.251/daili/bili.php?id=24514492
犬夜叉柯+经典动画展播,http://106.53.212.251/daili/bili.php?id=25144594
千万不要自以为是+一起看经典，红楼梦解说,http://106.53.212.251/daili/bili.php?id=25110749
可以叫我小乱啊+小乱的日常摸鱼时间,http://106.53.212.251/daili/bili.php?id=22961394
bili_90253076697+怀旧LB++萌新...,http://106.53.212.251/daili/bili.php?id=23221894
星光视界频道+其实看不看不重要,http://106.53.212.251/daili/bili.php?id=23152385
猪猪你看哇兄die+电影大赏,http://106.53.212.251/daili/bili.php?id=12516615
画匹马丨+直播测试,http://106.53.212.251/daili/bili.php?id=24494110
小蛋挞诶+公会带新团,http://106.53.212.251/daili/bili.php?id=25119209
baby媛宝宝+媛宝宝带你飞,http://106.53.212.251/daili/bili.php?id=3939882
预点报告+[史莱姆日记】【因为太怕痛就全点防御了】,http://106.53.212.251/daili/bili.php?id=24532039
爱的战士成长记+暴风城影音,http://106.53.212.251/daili/bili.php?id=25030700
David的日常+24h直播测试,http://106.53.212.251/daili/bili.php?id=10758509
小野先生i+猫和老鼠高清回味童年,http://106.53.212.251/daili/bili.php?id=5568300
大猫0V0+用户427388013的直播间,http://106.53.212.251/daili/bili.php?id=25180880
英国前男友,http://106.53.212.251/daili/bili.php?id=25060513
自学虫在线+自学虫,http://106.53.212.251/daili/bili.php?id=25001533
0度Q+欧美流行音乐电台+游戏用+24小时不间断,http://106.53.212.251/daili/bili.php?id=12537097
numbTech+24小时+Lofi+Chill+...,http://106.53.212.251/daili/bili.php?id=8734270
寂・寥+背景音乐,http://106.53.212.251/daili/bili.php?id=10500264
雨落星橙+24小时放映室~,http://106.53.212.251/daili/bili.php?id=24722776
toddono+.,http://106.53.212.251/daili/bili.php?id=25130856
九个马铃薯+轻松愉快的纯音乐,http://106.53.212.251/daili/bili.php?id=2497069
Happy守候心愿+你若盛开，蝴蝶自来,http://106.53.212.251/daili/bili.php?id=23178509
槐安梦醒+长夜漫漫看会儿电视,http://106.53.212.251/daili/bili.php?id=14955119
二爷剪映+闲着也是闲着一起看电影吧……,http://106.53.212.251/daili/bili.php?id=25135864
风吹屁股凉abc+倚天屠龙记,http://106.53.212.251/daili/bili.php?id=23132792
秋风扫雪+เล่นไทยไม่มีภาพเสียง,http://106.53.212.251/daili/bili.php?id=900165
ccTAT+杀青散没有解药,http://106.53.212.251/daili/bili.php?id=551762
辉东李+伪装者+批条子,http://106.53.212.251/daili/bili.php?id=23269607
Cche1sh+倩女幽魂,http://106.53.212.251/daili/bili.php?id=25117550
勇步向前+超清纪录片,http://106.53.212.251/daili/bili.php?id=22060267
贝壳工作室+九叔，快去请如来佛祖,http://106.53.212.251/daili/bili.php?id=24843620
嗯__对+炊事班的故事,http://106.53.212.251/daili/bili.php?id=25041468
朝露晞颜+雍正王朝,http://106.53.212.251/daili/bili.php?id=25193317
奈良的小喵酱+冷片佳作放映中++纸醉金迷,http://106.53.212.251/daili/bili.php?id=23417375
不吃白米的小糖豆+蜡笔小新开播24小时,http://106.53.212.251/daili/bili.php?id=22897970
卡卡我卡住了+经典老剧~斩断情丝~15_17,http://106.53.212.251/daili/bili.php?id=25032361
去你大爷的的的的的+怀旧经典,http://106.53.212.251/daili/bili.php?id=25195770
沫沫沫沫小吃货+童年考古剧~,http://106.53.212.251/daili/bili.php?id=25125881
元训很忙的+动漫番剧蜡笔小新哆啦A梦！每天轮播番剧,http://106.53.212.251/daili/bili.php?id=24428271
玛丽·罗斯+经典动漫（童年、搞笑、怀旧）,http://106.53.212.251/daili/bili.php?id=23202475
魔幻旋律+A.Family.in.the.NE,http://106.53.212.251/daili/bili.php?id=75688
o_小雪_o+【4K修复】就算这样，也要笑着去努力...,http://106.53.212.251/daili/bili.php?id=23172056
短哒+单人无暇dd,http://106.53.212.251/daili/bili.php?id=10363976
醉酒旅店+1080p+DC+漫威+5.1+杜比声,http://106.53.212.251/daili/bili.php?id=871583
点播姬+【24/7】哆啦A梦+大山版+全集,http://106.53.212.251/daili/bili.php?id=22724987
仙妻有超能力+经典灵异电视剧,http://106.53.212.251/daili/bili.php?id=15131066
看电视专用账号+24小时电视播放,http://106.53.212.251/daili/bili.php?id=24268194
橙子影1,https://epg.112114.xyz/bili/23318788
橙子影2,https://epg.112114.xyz/bili/21571201
橙子影3,https://epg.112114.xyz/bili/23318768
橙子影4,https://epg.112114.xyz/bili/23320714

斗鱼|频道,#genre#
斗鱼-人观影集,http://epg.112114.xyz/douyu/8987492
斗鱼-90年代,http://epg.112114.xyz/douyu/10062652
斗鱼-漫威DC电影,http://epg.112114.xyz/douyu/9803994
斗鱼-东齐君,http://epg.112114.xyz/douyu/7713588
斗鱼-24h恐喜科灾,http://epg.112114.xyz/douyu/3346305
斗鱼-林林影院,http://epg.112114.xyz/douyu/9652323
斗鱼-妞仔Niu,http://epg.112114.xyz/douyu/8211997
斗鱼-鹿九酱,http://epg.112114.xyz/douyu/7136517
斗鱼-英叔九叔,http://epg.112114.xyz/douyu/10066371
斗鱼-陆小鸡,http://epg.112114.xyz/douyu/6919701
斗鱼-华语点歌台,http://epg.112114.xyz/douyu/3186217
斗鱼-军旅动作,http://epg.112114.xyz/douyu/431460
斗鱼-外号凤雏,http://epg.112114.xyz/douyu/9344571
斗鱼-简单緈畐,http://epg.112114.xyz/douyu/508540
斗鱼-?救救小鸭吧?,http://epg.112114.xyz/douyu/7925840
斗鱼-拌果条丶,http://epg.112114.xyz/douyu/8168353
斗鱼-菜园小饼,http://epg.112114.xyz/douyu/7701735
斗鱼-肖胜350,http://epg.112114.xyz/douyu/7338853
斗鱼-经典武侠剧轮播,http://epg.112114.xyz/douyu/9957951
斗鱼-马大姐,http://epg.112114.xyz/douyu/5658951
斗鱼-乔乔儿,http://epg.112114.xyz/douyu/2519292
斗鱼-亲奶瓶,http://epg.112114.xyz/douyu/6546908
斗鱼-萌牛奶,http://epg.112114.xyz/douyu/7494871
斗鱼-黎黎来了,http://epg.112114.xyz/douyu/7116591
斗鱼-爱情公寓,http://epg.112114.xyz/douyu/6863367
斗鱼-经典港片系列,http://epg.112114.xyz/douyu/6807978
斗鱼-港剧直播,http://epg.112114.xyz/douyu/4549169
斗鱼-破案-推理-悬疑,http://epg.112114.xyz/douyu/6091425
斗鱼-经典港剧,http://epg.112114.xyz/douyu/954777
斗鱼-看戏不寂寞,http://epg.112114.xyz/douyu/10001180
斗鱼-戏剧,http://epg.112114.xyz/douyu/9652323443
斗鱼-电视电影,http://epg.112114.xyz/douyu/9844562
斗鱼-国外科幻,http://epg.112114.xyz/douyu/3990812
斗鱼-遇见小An,http://epg.112114.xyz/douyu/10015321
斗鱼-宇哥Rebirth,http://epg.112114.xyz/douyu/413573
斗鱼-??周杰伦??,http://epg.112114.xyz/douyu/7537296
斗鱼-粤语电影,http://epg.112114.xyz/douyu/1226741
斗鱼-港电影院,http://epg.112114.xyz/douyu/9826611
斗鱼-阿亦影院,http://epg.112114.xyz/douyu/8271651
斗鱼-【鯊籽】,http://epg.112114.xyz/douyu/544263
斗鱼-小梦静,http://epg.112114.xyz/douyu/2288676
斗鱼-?诺诺陪看?,http://epg.112114.xyz/douyu/252536
斗鱼-瑶瑶,http://epg.112114.xyz/douyu/2935323
斗鱼-晚晚Vivi,http://epg.112114.xyz/douyu/8861179
斗鱼-蒲蚂蚱,http://epg.112114.xyz/douyu/6079455
斗鱼-??小饼??,http://epg.112114.xyz/douyu/1735337
斗鱼-??小U??,http://epg.112114.xyz/douyu/96577
斗鱼-??冰冰??,http://epg.112114.xyz/douyu/74374
斗鱼-小鸽陪看,http://epg.112114.xyz/douyu/3928
斗鱼-妍霏Ariel,http://epg.112114.xyz/douyu/9659797
斗鱼-梁十一,http://epg.112114.xyz/douyu/7270927
斗鱼-Liz陪看,http://epg.112114.xyz/douyu/7254536
斗鱼-新仔点播,http://epg.112114.xyz/douyu/10060815
斗鱼-持盾的猫咪,http://epg.112114.xyz/douyu/10057561
斗鱼-清晰林正英,http://epg.112114.xyz/douyu/7356023
斗鱼-鱼小丸梓,http://epg.112114.xyz/douyu/6140589
斗鱼-老表影院,http://epg.112114.xyz/douyu/9838536
斗鱼-邦德,http://epg.112114.xyz/douyu/9292499
斗鱼-科幻奇幻,http://epg.112114.xyz/douyu/9984624
斗鱼-经典电影,http://epg.112114.xyz/douyu/9454126
斗鱼-二锅头ii,http://epg.112114.xyz/douyu/8911752
斗鱼-??小迷妹??,http://epg.112114.xyz/douyu/9717093
斗鱼-小剧场,http://epg.112114.xyz/douyu/851249
斗鱼-问天龙,http://epg.112114.xyz/douyu/1256794
斗鱼-嗷大喵,http://epg.112114.xyz/douyu/4282654
斗鱼-王小可,http://epg.112114.xyz/douyu/8120709
斗鱼-小阳聪,http://epg.112114.xyz/douyu/7673566
斗鱼-喜剧电影,http://epg.112114.xyz/douyu/9292492
斗鱼-网神影厅,http://epg.112114.xyz/douyu/508118
斗鱼-鱼宝好困,http://epg.112114.xyz/douyu/1165374
斗鱼-译制国语,http://epg.112114.xyz/douyu/2436390
斗鱼-339影院,http://epg.112114.xyz/douyu/1274132
斗鱼-千部经典,http://epg.112114.xyz/douyu/7882691
斗鱼-华语电影,http://epg.112114.xyz/douyu/9693738
斗鱼-软糖开心,http://epg.112114.xyz/douyu/7842226
斗鱼-工藤媛子,http://epg.112114.xyz/douyu/6003761
斗鱼-米娅陪看,http://epg.112114.xyz/douyu/6537888
斗鱼-经典巨制,http://epg.112114.xyz/douyu/2793084
